股票代码,股票简称,最新公告日期,每股收益(元),营业总收入(元),净利润(元),净资产收益率(%),同比增长(%),同比增长(%),每股净资产(元),每股经营现金流量(元),销售毛利率(%),季度环比增长(%),季度环比增长(%),利润分配,所处行业
000557,西部创业,2023-04-25 00:00:00,0.0544,377687367.46,79342022.17,1.41,-9.5784767441,11.84,3.897891328047,0.219709989065,28.5306366016,-34.5573,655.8759,None,物流行业
000558,莱茵体育,2023-04-29 00:00:00,0.005,83839318.93,6403213.62,1.1,255.1689696548,176.27,0.847448870646,0.036876769352,47.8403291581,38.3592,135.4469,None,房地产开发
000559,万向钱潮,2023-04-26 00:00:00,0.079,3528586966.24,260141218.32,2.95,-7.6382295279,0.01,2.711074671297,0.015001466515,14.9986534552,21.4452,33.954,None,汽车零部件
000560,我爱我家,2023-04-28 00:00:00,0.022,3149475668.28,51762988.23,0.5,-9.4776451632,121.45,4.39577111991,0.46096101019,14.4792632079,12.9533,159.5197,None,房地产服务
000561,烽火电子,2023-04-18 00:00:00,-0.03,240611512.67,-18878365.82,-1.05,51.0914101217,46.2368574692,2.951056944065,-0.242591200856,40.9445745371,-68.9332,-119.9948,None,通信设备
000563,陕国投A,2023-04-28 00:00:00,0.0653,603817495.84,334076443.11,2.04,85.1397021584,89.83,3.236583585061,-0.165370966714,None,-7.7693,48.9922,None,多元金融
000564,ST大集,2023-04-29 00:00:00,-0.0047,367897182.44,-90007119.05,-0.8,1.5801932905,-846.03,0.587071628721,-0.00131327276,42.1675798872,-4.4594,92.4738,None,商业百货
000565,渝三峡A,2023-04-27 00:00:00,-0.04,113124065.23,-17329018.1,-1.34,13.7667132222,-134.29,2.957145982232,-0.069214568103,25.7103826501,-4.16,48.7045,None,化学制品
000566,海南海药,2023-04-27 00:00:00,0.0036,495029847.71,4669720.32,0.22,-10.5845499345,126.44,1.6712740877,0.001252940608,39.2440587833,62.3955,-94.0093,None,化学制药
000567,海德股份,2023-04-26 00:00:00,0.2066,304687257.49,192024091.31,3.66,51.6516242838,50.84,5.751624900067,0.379626860462,92.821125176,10.2147,22.3768,None,多元金融
000568,泸州老窖,2023-04-29 00:00:00,2.53,7610153819.27,3712618630.92,10.3,20.5671167394,29.1,25.757489869965,1.024997125863,88.0884230347,0.1504,72.8343,None,酿酒行业
000570,苏常柴A,2023-04-28 00:00:00,0.0339,703102297.7,23934592.54,0.73,4.052509846,176.9916295337,4.799251692267,-0.100732327402,13.2350226424,53.4418,140.481,None,汽车零部件
000571,ST大洲,2023-04-29 00:00:00,-0.0241,304724253.96,-19624163.07,-5.38,-14.6927965827,-155.7,0.447076872863,0.151978806924,36.6024933757,14.968,82.7225,None,煤炭行业
000572,海马汽车,2023-04-29 00:00:00,-0.0317,1036025330.99,-52101004.43,-2.51,44.5187742272,14.4838923516,1.245445680898,-0.060681030277,7.8042926635,57.8721,96.223,None,汽车整车
000573,粤宏远A,2023-04-29 00:00:00,0.0132,90822905.24,8408920.72,0.51,-27.7871921598,233.48,2.606106740915,-0.054210793957,15.3842465874,-51.5656,269.0918,None,房地产开发
000576,甘化科工,2023-04-22 00:00:00,0.0493,84905860.32,21450394.62,1.21,-5.8815184907,-14.94,4.015132983254,-0.183099320342,67.9974084385,-43.6537,-54.3363,None,综合行业
000581,威孚高科,2023-04-28 00:00:00,0.43,3144363323.69,414774676.43,2.32,-27.2479012198,-42.45,17.905784028183,0.541030707595,14.38239189,5.3508,136.1344,None,汽车零部件
000582,北部湾港,2023-04-27 00:00:00,0.135,1513986707.96,237911659.15,1.83,8.801903859,1.78,7.32749411243,0.096074646402,35.1698492094,-16.9751,-9.6251,None,航运港口
000584,ST工智,2023-04-29 00:00:00,0.0014,331058184.53,1050449.08,0.1,68.0070973735,103.37,1.365908500692,-0.033172985949,13.8645667483,-58.7714,100.4188,None,专用设备
000586,汇源通信,2023-04-27 00:00:00,0.026,103317071.67,5076775.73,1.61,36.8653527777,32.63,1.645759443807,-0.050430424524,33.1731987909,-24.6213,782.8037,None,通信设备
000589,贵州轮胎,2023-04-29 00:00:00,0.0808,1997872978.95,92744656.79,1.44,7.2366588869,64.84,5.392046153741,0.041156442697,17.6642610025,-8.703,-46.5015,None,橡胶制品
000590,启迪药业,2023-04-26 00:00:00,0.0275,101199883.45,6584800.39,0.94,10.7570016535,-47.33,2.944208001246,-0.298207295157,53.2805690104,575.2611,169.1271,None,中药
000591,太阳能,2023-04-27 00:00:00,0.0995,1707422673.75,388943009.26,1.76,22.2680832311,48.39,5.690366739288,0.241041244302,40.4711211994,-48.9797,75.2414,None,电力行业
000592,平潭发展,2023-04-29 00:00:00,-0.0016,260151029.31,-3071705.47,-0.13,-3.6897154089,-106.49,1.22404704895,0.043816038853,4.4759050621,-24.8686,98.7234,None,农牧饲渔
000593,德龙汇能,2023-04-28 00:00:00,0.011,385058589.49,3766966.5,0.34,6.2588534772,59.79,3.048714515844,-0.057938946685,11.7072359922,-7.8923,-73.9592,None,燃气
000595,宝塔实业,2023-04-29 00:00:00,-0.02,51924685.71,-17838772.65,-2.71,14.0194456279,-35.44,0.569648020112,-0.027540404714,-6.5647105098,-33.2714,62.6136,None,通用设备
000596,古井贡酒,2023-04-29 00:00:00,2.97,6584074879.74,1569704169.52,8.13,24.8327505876,42.87,37.971228442546,5.824223225596,79.6727160688,66.7452,201.6023,None,酿酒行业
000597,东北制药,2023-04-28 00:00:00,0.049,2354060515.14,70050130.06,1.51,0.0247102978,2.51,3.256800871027,0.079725167169,43.9505133681,5.1145,-68.4466,None,化学制药
000598,兴蓉环境,2023-04-28 00:00:00,0.1276,1581689623.38,378860193.62,2.53,9.7236564009,7.37,5.078279383079,-0.023616223326,42.1756970191,-41.1578,56.1063,None,公用事业
000599,青岛双星,2023-04-29 00:00:00,-0.12,1074539366.92,-100931853.89,-4.36,17.6596891095,30.96,2.73764607459,0.011006005568,2.9130838351,22.8137,29.3579,None,橡胶制品
000600,建投能源,2023-04-27 00:00:00,-0.079,5351108359.4,-141043175.46,-1.46,-1.4135077875,-302.57,5.379397874164,-0.418237543657,6.1999661378,19.6645,22.6484,None,电力行业
000601,韶能股份,2023-04-29 00:00:00,-0.0299,920119475.84,-32347198.31,-0.71,3.6590564638,-201.48,4.176314931017,0.024251352556,12.4636445409,9.9447,83.8927,None,电力行业
000603,盛达资源,2023-04-29 00:00:00,0.0236,280875465.35,16261204.69,0.58,21.4241958741,-53.74,4.33861141176,-0.302404114776,26.5968943093,-57.4455,-88.7435,None,有色金属
000605,渤海股份,2023-04-29 00:00:00,0.0388,569260842.83,13668949.57,0.65,2.6240489381,41.68,6.002944765618,0.074666720449,18.8278225404,-2.0578,167.2023,None,公用事业
000606,*ST顺利,2023-04-29 00:00:00,-0.009,3969683.7,-6964637.75,-13,-69.2308912557,65.72,0.065413153894,-0.026003376174,74.3387061292,-64.722,-104.7768,None,互联网服务
000607,华媒控股,2023-04-29 00:00:00,0.0036,335856369.43,3642211.18,0.23,-10.8805681611,195.57,1.540800144239,-0.035371886245,15.825184343,-42.9811,-87.6085,None,文化传媒
000608,阳光股份,2023-04-27 00:00:00,-0.02,55660358.05,-11812556.13,-0.44,-33.2813540209,-148.87,3.567538487799,0.04748485732,72.9383869639,-26.5592,96.9212,None,房地产开发
000609,中迪投资,2023-04-29 00:00:00,-0.09,762086.25,-25646434.11,-4.59,-97.3118591323,33.78,1.826409764771,-0.085819797377,-9.8772166536,-92.0469,86.9127,None,房地产开发
000610,西安旅游,2023-04-18 00:00:00,-0.1242,139199726.8,-29412333.92,-4.62,73.5344923519,13.77,2.624868505761,-0.144170338262,-1.1339863635,868.1973,66.034,None,旅游酒店
000612,焦作万方,2023-04-29 00:00:00,0.02,1107331178.88,23589593.16,0.44,-34.325416733,-88.37,4.462415069823,-0.512629868037,-4.5569942509,-35.7737,148.0329,None,有色金属
000615,*ST美谷,2023-04-29 00:00:00,-0.0295,325695325.87,-22505594.98,None,4.3153571036,41.97,-0.239126768637,0.060447323686,27.935529439,22.9378,98.4905,None,美容护理
000616,*ST海投,2023-04-28 00:00:00,-0.0063,7570437.6,-8962947.13,-0.22,-46.1964458769,-76.34,2.800410359588,0.000268297772,32.6780790056,-71.0904,98.9603,None,房地产开发
000617,中油资本,2023-04-29 00:00:00,0.17,9148987111.7,2189387086.9,2.26,20.01,27.13,7.745901403417,-2.042939106363,8.1167110434,0.2005,4281.6458,None,多元金融
000619,海螺新材,2023-04-29 00:00:00,-0.0537,1084803249.25,-19347921.92,-0.88,13.2926341737,26.15,6.097495108583,0.105361644917,8.2353037578,-21.0827,76.114,None,装修建材
000620,*ST新联,2023-04-29 00:00:00,-0.51,490848737.55,-968291803.4,None,-19.3801998831,-116.05,-0.848900022825,0.164402115085,-3.5151640129,-77.0103,49.9904,None,房地产开发
000622,恒立实业,2023-04-27 00:00:00,-0.0074,61103323.88,-3150135.73,-1.63,-8.1889706396,1.92,0.449553141153,-0.092090961677,3.3709296961,-44.8086,-43.8865,None,汽车零部件
000623,吉林敖东,2023-04-29 00:00:00,0.4311,787662853.93,485778761.52,1.85,23.6416258932,719.23,22.338374802944,-0.197940901466,47.5355339206,-17.5557,-46.0337,None,化学制药
000625,长安汽车,2023-04-28 00:00:00,0.71,34556094707.75,6970203078.41,10.54,-0.0571559684,53.65,6.9961169284,0.340994979516,18.5580997711,-3.7468,675.7316,None,汽车整车
000626,远大控股,2023-04-29 00:00:00,0.03,17517695932.01,15654959.42,0.52,2.5823430316,40.41,5.939661417607,-1.574340527933,0.6439569454,-13.9022,340.8467,None,贸易行业
000627,天茂集团,2023-04-28 00:00:00,0.01,21927557710.48,45205131.1,0.21,20.3819107458,-69.31,4.401668018514,1.816131571931,None,86.046,24.0629,None,保险
000628,高新发展,2023-04-28 00:00:00,0.089,908824375.56,31451902.84,1.79,2.0577942918,173.36,5.028892282701,-3.829318183774,14.8362097613,-62.7306,-72.8944,None,工程建设
000629,钒钛股份,2023-04-25 00:00:00,0.0383,3949646510.62,329398832.04,3.67,-4.4943346495,-29.95,1.061903380987,-0.023039612801,14.2590521948,6.7381,181.8634,None,钢铁行业
000630,铜陵有色,2023-04-28 00:00:00,0.0621,34337268812.32,653669102.48,2.55,18.5959991882,3.96,2.461509318244,-0.20549544967,4.8455292081,3.538,-24.8291,None,有色金属
000631,顺发恒业,2023-04-22 00:00:00,0.01,59153652.31,18366634.47,0.3,-14.4796898321,-55.91,2.537142882662,-0.011795673752,45.9134900372,-40.0805,-62.8521,None,房地产开发
000632,三木集团,2023-04-29 00:00:00,0.0145,2964476510.58,6747095.58,0.47,93.6805953716,6.89,3.094001659028,0.803403670935,3.3870899628,-39.7456,1641.1517,None,综合行业
000633,合金投资,2023-04-12 00:00:00,0.0031,46718284.47,1197519.12,0.69,-1.1563826295,-49.33,0.454436473192,-0.013789111405,9.0867039279,-28.4863,259.4368,None,小金属
000635,英力特,2023-04-25 00:00:00,-0.5,389968590.23,-153264949,-6.99,-8.4432552099,-267.51,6.951455719179,-0.145356461315,-32.6707300593,0.6198,38.0167,None,化学原料
000636,风华高科,2023-04-29 00:00:00,0.05,933960245.68,58309822.09,0.49,-15.2538263593,-67.66,10.333234078872,0.102875663068,11.0752594287,-2.207,310.0799,None,电子元件
000637,ST实华,2023-04-29 00:00:00,-0.06,1266108741.47,-30218492.37,-3.5,-33.8063252835,-300.87,1.638221570326,0.137020113086,3.3281505711,36.6871,77.6985,None,石油行业
000638,万方发展,2023-04-29 00:00:00,-0.0119,36657977.24,-3679649.02,-2.05,27.0478530822,12.08,0.573948988255,-0.081068207842,3.9850872852,-28.4571,-133.2953,None,软件开发
000639,西王食品,2023-04-28 00:00:00,-0.04,1420517909.35,-42239925.91,-1.28,6.3251166168,-105.94,3.019347093879,0.019630227023,16.0763780335,-1.4044,92.3846,None,食品饮料
000650,仁和药业,2023-04-28 00:00:00,0.1302,1355800163.83,182299215.54,3.13,3.3864803677,17.09,4.230963956707,-0.104137525263,39.4072159079,3.6993,54.5115,None,中药
000651,格力电器,2023-05-06 00:00:00,0.73,35692251272.93,4109253018.34,4.14,0.4435738226,2.65,18.102325256384,2.675202899325,27.4165805468,-14.6262,-33.7484,None,家电行业
000652,泰达股份,2023-04-21 00:00:00,0.0044,4599032918.71,6465641.03,0.12,89.5750256689,52.49,3.738046911392,-0.083508252042,2.0345175782,-22.2837,-84.8248,None,综合行业
000655,金岭矿业,2023-04-22 00:00:00,0.028,263164114.62,16430688.23,0.53,-19.7702962976,-59.74,5.18033112627,0.024453487328,19.9545446558,7.5126,349.6647,None,钢铁行业
000656,金科股份,2023-04-29 00:00:00,-0.06,9950998082.55,-295390957.82,-2.4,-21.471077238,-0.63,2.274505217789,0.010151689015,13.4332226811,-13.0711,98.2734,None,房地产开发
000657,中钨高新,2023-04-28 00:00:00,0.09,3056863359.74,99730022.76,1.83,0.9841876406,-7.4,5.110438743583,-0.333975718944,17.2348335038,-1.6668,-26.6369,None,小金属
000659,珠海中富,2023-04-27 00:00:00,-0.0185,279083137.31,-23783060.49,-6.09,-11.346819826,-22.22,0.294894494117,0.020160945932,14.505346758,28.0995,85.0408,None,包装材料
000661,长春高新,2023-04-18 00:00:00,2.13,2777673498.1,856993773.27,4.63,-6.6250280279,-24.71,46.777333016431,2.31441351016,87.9066322122,-6.8195,26.8685,None,生物制品
000663,永安林业,2023-04-29 00:00:00,0.16,137997013.22,54191423.45,5.79,37.3491164644,382.08,2.8606756152,0.17090854886,44.3704737887,49.0657,189.1315,None,装修建材
000665,湖北广电,2023-04-27 00:00:00,-0.08,490871628.44,-96169221.61,-1.64,2.544916185,5.62,5.058419235388,-0.051997687957,8.8366646241,-31.5659,56.7054,None,文化传媒
000666,经纬纺机,2023-04-29 00:00:00,0.1384,2518482016.82,97480550.03,0.98,-11.7911938316,-28.32,14.191307627881,-2.868131005127,18.6960122472,-13.3337,80.1282,None,多元金融
000667,ST美置,2023-04-29 00:00:00,0.043,2589704842.86,105979490.01,4.54,5.092632236,177.96,0.701989679922,0.07241050587,18.9570343506,170.292,113.5301,None,房地产开发
000668,荣丰控股,2023-04-28 00:00:00,-0.05,9719767.65,-7264157.76,-0.6,-93.1665762603,-16.66,8.246837163428,-0.28113000466,29.0553006172,-92.8849,28.4054,None,医疗器械
000669,ST金鸿,2023-04-29 00:00:00,-0.0143,343764160.37,-9762168.02,-2.12,-17.3989857716,-61.38,0.672894495263,0.173406580868,5.0677675448,11.5711,57.7212,None,燃气
000670,盈方微,2023-04-28 00:00:00,-0.0127,622438964.06,-10365705.14,-13.32,-20.8808971462,-372.41,0.08973407385,0.054966553019,4.7351854739,-41.2495,-208.4654,None,半导体
000671,ST阳光城,2023-04-29 00:00:00,-0.11,1964749678.84,-470808672.48,-9.51,5.8178473529,68.54,1.130488452379,0.056921214087,9.7657668433,-90.719,92.8841,None,房地产开发
000672,上峰水泥,2023-04-20 00:00:00,0.18,1390291159.8,172597422.1,2.03,-7.0237831494,-49.4,8.862182768333,0.094293764263,26.3455371372,-29.4759,68.078,None,水泥建材
000676,智度股份,2023-04-27 00:00:00,0.038,650808848.99,48507318.08,1.36,-23.4913126612,55.5,2.757653109661,-0.047617067108,23.0632687853,77.6849,109.2629,None,文化传媒
000677,恒天海龙,2023-04-28 00:00:00,0.0106,239294388.05,9157174.07,2.18,0.4323759124,-41.03,0.491045587335,0.059770201565,23.2988803057,-3.7098,28.6766,None,化纤行业
000678,襄阳轴承,2023-04-28 00:00:00,-0.05,325408968.59,-21773136.12,-2.53,10.0099181184,22.14,1.848368345014,0.058055065654,5.7104072011,58.4408,46.7459,None,汽车零部件
000679,大连友谊,2023-05-04 00:00:00,-0.025,41510782.53,-8804252.88,-2.41,-2.3828885269,8.66,1.011512519108,0.01313201243,23.2797944077,17.7558,43.2667,None,商业百货
000680,山推股份,2023-04-29 00:00:00,0.1126,2372024663.08,168970919.39,3.4,1.4174199918,-53.61,3.374323073342,0.066196106377,18.9461542481,-31.6684,16.1535,None,工程机械
000681,视觉中国,2023-04-28 00:00:00,0.0809,131982558.13,56649741.92,1.67,-14.8737241896,85.73,4.87823013138,0.023630653443,56.5817119687,-22.2506,200.4886,None,文化传媒
000682,东方电子,2023-04-28 00:00:00,0.0573,1150240684.88,76798918.76,1.83,21.8059644229,26.32,3.151974694271,-0.095078213398,30.984433908,-41.2585,-51.278,None,电网设备
000683,远兴能源,2023-04-25 00:00:00,0.18,2503651821.45,651889778.81,5.06,-6.4620075204,-17.5,3.660148733426,0.16715816033,41.5500457595,-4.8801,107.063,None,化学原料
000685,中山公用,2023-04-29 00:00:00,0.2,874750655.74,289297935.78,1.83,58.088399394,50.29,10.827333116339,-0.14816610858,21.2831197951,-53.886,-25.7799,None,公用事业
000686,东北证券,2023-04-28 00:00:00,0.16,1843712776.29,373335980.28,2.05,130.73,244.09,7.868189786595,-1.079596402682,None,66.0777,941.6995,None,证券
000688,国城矿业,2023-04-25 00:00:00,0.0155,283630089.65,17327388.36,0.61,-17.8754928565,-59.55,2.478132028922,-0.039077443096,46.7186741553,-26.8554,-34.9959,None,有色金属
000690,宝新能源,2023-04-28 00:00:00,0.0118,2167469118.09,25708706.84,0.23,-2.1866368982,585.53,5.198989774129,0.103607030154,4.5862754127,-12.047,464.8241,None,电力行业
000691,亚太实业,2023-04-27 00:00:00,0.0043,118672474.76,1380452.58,0.97,69.16691258,144.95,0.442837504006,0.008629934204,19.2615547761,-19.5327,137.7903,None,化学制品
000692,*ST惠天,2023-05-08 00:00:00,-0.4827,1084049035.77,-257217821.78,-12.89,-6.6352703503,63.06,-3.981293815888,-0.520007236733,-17.2743995171,35.1619,69.0679,None,公用事业
000695,滨海能源,2023-04-29 00:00:00,-0.1064,95740380.67,-23643961.69,-11.66,-26.9678346932,-64.56,0.799911353688,0.031420313236,-8.3479049217,0.0682,20.8029,None,造纸印刷
000697,*ST炼石,2023-04-29 00:00:00,-0.131,363176940.87,-87996994.9,None,24.3284412183,-3.72,-0.730195075249,-0.227134139656,3.9033887713,11.6003,82.7608,None,航天航空
000698,沈阳化工,2023-04-29 00:00:00,-0.128,1146818997.64,-105260050.65,-5.41,-21.1254571486,7.9,2.313546399963,-0.179923294465,2.8460651016,-4.1258,93.1195,None,石油行业
000700,模塑科技,2023-04-27 00:00:00,0.0727,1767696493.87,66653434.94,2.19,14.1606089603,-28.39,3.378155257021,0.03234294068,17.6345265605,-25.1834,-13.4461,None,汽车零部件
000701,厦门信达,2023-04-27 00:00:00,-0.0454,21014693716.12,7175758.32,-4.78,-9.1892985309,-4.52,0.849200398066,-4.543976207762,1.2940622731,10.1156,-83.4704,None,商业百货
000702,正虹科技,2023-04-29 00:00:00,-0.1094,288683523.27,-29169011.8,-13.57,31.4288116773,34.79,0.754161108385,0.041922017983,-0.5985239789,-10.8417,16.3575,None,农牧饲渔
000703,恒逸石化,2023-04-26 00:00:00,0.01,28381122577.28,34846332.38,0.14,-14.6501787688,-95.24,6.392170803131,-0.438412966426,4.2449301001,-1.228,101.4538,None,化纤行业
000705,浙江震元,2023-04-29 00:00:00,0.0556,1098106955.6,18564267.15,0.96,13.8802920886,22.32,5.806375142917,0.012954930355,17.7959848586,2.3075,-29.18,None,医药商业
000707,双环科技,2023-04-28 00:00:00,0.485,1124745792.13,225097138.32,14.26,9.3969719741,16.98,3.646215872917,0.226295775725,25.9924503044,5.2584,84.4476,None,化学原料
000708,中信特钢,2023-04-22 00:00:00,0.293,27969029472.76,1480315647.99,3.99,13.7974526839,-24.01,7.42331747526,-0.232264485469,13.5600220076,22.4875,-5.2275,None,钢铁行业
000709,河钢股份,2023-04-28 00:00:00,0.02,31851309332.44,254827069.73,0.43,2.4073733868,-18.25,4.993314530563,0.300193415403,9.9587752997,-4.7456,9.6273,None,钢铁行业
000710,贝瑞基因,2023-04-29 00:00:00,-0.06,280207812.4,-20738437.15,-0.91,-10.6178574429,-73.86,6.422722416083,-0.117110770376,47.4231141137,-10.9507,91.3077,None,医疗器械
000711,*ST京蓝,2023-04-28 00:00:00,-0.09,58065552.08,-96351289.79,-17.41,-1.9343513131,-10.01,-0.587783484188,0.03109017747,2.2067525652,323.8647,89.5463,None,环保行业
000712,锦龙股份,2023-04-27 00:00:00,-0.003,199490822.52,-2485397.07,-0.09,204.48,98.81,3.183216272846,-0.114192144196,None,306.4722,98.4789,None,证券
000713,丰乐种业,2023-04-28 00:00:00,0.013,614803976.65,8010303.74,0.42,10.9621686827,9.72,3.148410039931,-0.240631997838,12.709906822,-42.9847,-85.2091,None,农牧饲渔
000715,中兴商业,2023-04-25 00:00:00,0.06,222301382.94,24419288.24,1.4,6.0586708206,25.82,4.233300843257,0.324717861664,53.7545364899,45.8151,-35.0786,None,商业百货
000716,黑芝麻,2023-04-29 00:00:00,0.014,617885303.67,10354260.62,0.42,-9.2225441502,62.26,3.340710226572,0.167352118533,18.9651585131,-37.3764,106.952,None,食品饮料
000717,中南股份,2023-04-29 00:00:00,0.0025,9076690055.28,5962174.39,0.06,30.4371611177,-94.64,3.780842827628,0.445121932965,2.7318129249,-24.1953,100.9499,None,钢铁行业
000718,苏宁环球,2023-04-29 00:00:00,0.0418,433602663.5,126809928.58,1.33,-9.0329853304,-4.42,3.174226416666,0.006368722949,65.4930064654,1.1002,194.7623,None,房地产开发
000719,中原传媒,2023-04-26 00:00:00,0.1,1868962398.85,101195511.47,1.02,6.008142287,4.89,9.722675737293,-0.049054086236,33.0814560496,-40.3743,-72.7844,None,文化传媒
